2025-04-01 09:14:43,909 - INFO - Starting logistic regression training process
2025-04-01 09:14:43,911 - INFO - Initializing BART tokenizer
2025-04-01 09:14:45,679 - INFO - Tokenizer loaded with vocabulary size: 50265
2025-04-01 09:14:45,680 - INFO - Starting model training
2025-04-01 09:14:45,680 - INFO - Training logistic regression model with data from D:\Para-Level-Summ Data\data\data_final_1024.json
2025-04-01 09:14:45,691 - INFO - Constructing dataset
2025-04-01 09:14:45,692 - INFO - Loading data from file: D:\Para-Level-Summ Data\data\data_final_1024.json
2025-04-01 09:14:45,749 - INFO - Dataset contains 4459 articles
2025-04-01 09:14:45,766 - INFO - Data shuffled
2025-04-01 09:14:46,596 - ERROR - Error processing article 3712: string indices must be integers, not 'str'
2025-04-01 09:14:46,597 - ERROR - Error processing article 3713: string indices must be integers, not 'str'
2025-04-01 09:14:46,597 - ERROR - Error processing article 3714: string indices must be integers, not 'str'
2025-04-01 09:14:46,598 - ERROR - Error processing article 3715: string indices must be integers, not 'str'
2025-04-01 09:14:46,598 - ERROR - Error processing article 3716: string indices must be integers, not 'str'
2025-04-01 09:14:46,598 - ERROR - Error processing article 3717: string indices must be integers, not 'str'
2025-04-01 09:14:46,598 - ERROR - Error processing article 3718: string indices must be integers, not 'str'
2025-04-01 09:14:46,598 - ERROR - Error processing article 3719: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3720: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3721: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3722: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3723: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3724: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3725: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3726: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3727: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3728: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3729: string indices must be integers, not 'str'
2025-04-01 09:14:46,599 - ERROR - Error processing article 3730: string indices must be integers, not 'str'
2025-04-01 09:14:46,601 - ERROR - Error processing article 3731: string indices must be integers, not 'str'
2025-04-01 09:14:46,601 - ERROR - Error processing article 3732: string indices must be integers, not 'str'
2025-04-01 09:14:46,602 - ERROR - Error processing article 3733: string indices must be integers, not 'str'
2025-04-01 09:14:46,602 - ERROR - Error processing article 3734: string indices must be integers, not 'str'
2025-04-01 09:14:46,602 - ERROR - Error processing article 3735: string indices must be integers, not 'str'
2025-04-01 09:14:46,602 - ERROR - Error processing article 3736: string indices must be integers, not 'str'
2025-04-01 09:14:46,602 - ERROR - Error processing article 3737: string indices must be integers, not 'str'
2025-04-01 09:14:46,602 - ERROR - Error processing article 3738: string indices must be integers, not 'str'
2025-04-01 09:14:46,602 - ERROR - Error processing article 3739: string indices must be integers, not 'str'
2025-04-01 09:14:46,603 - ERROR - Error processing article 3740: string indices must be integers, not 'str'
2025-04-01 09:14:46,603 - ERROR - Error processing article 3741: string indices must be integers, not 'str'
2025-04-01 09:14:46,604 - ERROR - Error processing article 3742: string indices must be integers, not 'str'
2025-04-01 09:14:46,604 - ERROR - Error processing article 3743: string indices must be integers, not 'str'
2025-04-01 09:14:46,604 - ERROR - Error processing article 3744: string indices must be integers, not 'str'
2025-04-01 09:14:46,604 - ERROR - Error processing article 3745: string indices must be integers, not 'str'
2025-04-01 09:14:46,604 - ERROR - Error processing article 3746: string indices must be integers, not 'str'
2025-04-01 09:14:46,605 - ERROR - Error processing article 3747: string indices must be integers, not 'str'
2025-04-01 09:14:46,605 - ERROR - Error processing article 3748: string indices must be integers, not 'str'
2025-04-01 09:14:46,605 - ERROR - Error processing article 3749: string indices must be integers, not 'str'
2025-04-01 09:14:46,605 - ERROR - Error processing article 3750: string indices must be integers, not 'str'
2025-04-01 09:14:46,606 - ERROR - Error processing article 3751: string indices must be integers, not 'str'
2025-04-01 09:14:46,606 - ERROR - Error processing article 3752: string indices must be integers, not 'str'
2025-04-01 09:14:46,606 - ERROR - Error processing article 3753: string indices must be integers, not 'str'
2025-04-01 09:14:46,607 - ERROR - Error processing article 3754: string indices must be integers, not 'str'
2025-04-01 09:14:46,607 - ERROR - Error processing article 3755: string indices must be integers, not 'str'
2025-04-01 09:14:46,607 - ERROR - Error processing article 3756: string indices must be integers, not 'str'
2025-04-01 09:14:46,607 - ERROR - Error processing article 3757: string indices must be integers, not 'str'
2025-04-01 09:14:46,607 - ERROR - Error processing article 3758: string indices must be integers, not 'str'
2025-04-01 09:14:46,607 - ERROR - Error processing article 3759: string indices must be integers, not 'str'
2025-04-01 09:14:46,608 - ERROR - Error processing article 3760: string indices must be integers, not 'str'
2025-04-01 09:14:46,608 - ERROR - Error processing article 3761: string indices must be integers, not 'str'
2025-04-01 09:14:46,608 - ERROR - Error processing article 3762: string indices must be integers, not 'str'
2025-04-01 09:14:46,608 - ERROR - Error processing article 3763: string indices must be integers, not 'str'
2025-04-01 09:14:46,608 - ERROR - Error processing article 3764: string indices must be integers, not 'str'
2025-04-01 09:14:46,608 - ERROR - Error processing article 3765: string indices must be integers, not 'str'
2025-04-01 09:14:46,608 - ERROR - Error processing article 3766: string indices must be integers, not 'str'
2025-04-01 09:14:46,609 - ERROR - Error processing article 3767: string indices must be integers, not 'str'
2025-04-01 09:14:46,609 - ERROR - Error processing article 3768: string indices must be integers, not 'str'
2025-04-01 09:14:46,609 - ERROR - Error processing article 3769: string indices must be integers, not 'str'
2025-04-01 09:14:46,609 - ERROR - Error processing article 3770: string indices must be integers, not 'str'
2025-04-01 09:14:46,609 - ERROR - Error processing article 3771: string indices must be integers, not 'str'
2025-04-01 09:14:46,609 - ERROR - Error processing article 3772: string indices must be integers, not 'str'
2025-04-01 09:14:46,610 - ERROR - Error processing article 3773: string indices must be integers, not 'str'
2025-04-01 09:14:46,610 - ERROR - Error processing article 3774: string indices must be integers, not 'str'
2025-04-01 09:14:46,610 - ERROR - Error processing article 3775: string indices must be integers, not 'str'
2025-04-01 09:14:46,610 - ERROR - Error processing article 3776: string indices must be integers, not 'str'
2025-04-01 09:14:46,610 - ERROR - Error processing article 3777: string indices must be integers, not 'str'
2025-04-01 09:14:46,610 - ERROR - Error processing article 3778: string indices must be integers, not 'str'
2025-04-01 09:14:46,610 - ERROR - Error processing article 3779: string indices must be integers, not 'str'
2025-04-01 09:14:46,612 - ERROR - Error processing article 3780: string indices must be integers, not 'str'
2025-04-01 09:14:46,612 - ERROR - Error processing article 3781: string indices must be integers, not 'str'
2025-04-01 09:14:46,612 - ERROR - Error processing article 3782: string indices must be integers, not 'str'
2025-04-01 09:14:46,612 - ERROR - Error processing article 3783: string indices must be integers, not 'str'
2025-04-01 09:14:46,612 - ERROR - Error processing article 3784: string indices must be integers, not 'str'
2025-04-01 09:14:46,612 - ERROR - Error processing article 3785: string indices must be integers, not 'str'
2025-04-01 09:14:46,613 - ERROR - Error processing article 3786: string indices must be integers, not 'str'
2025-04-01 09:14:46,613 - ERROR - Error processing article 3787: string indices must be integers, not 'str'
2025-04-01 09:14:46,613 - ERROR - Error processing article 3788: string indices must be integers, not 'str'
2025-04-01 09:14:46,613 - ERROR - Error processing article 3789: string indices must be integers, not 'str'
2025-04-01 09:14:46,613 - ERROR - Error processing article 3790: string indices must be integers, not 'str'
2025-04-01 09:14:46,613 - ERROR - Error processing article 3791: string indices must be integers, not 'str'
2025-04-01 09:14:46,614 - ERROR - Error processing article 3792: string indices must be integers, not 'str'
2025-04-01 09:14:46,614 - ERROR - Error processing article 3793: string indices must be integers, not 'str'
2025-04-01 09:14:46,614 - ERROR - Error processing article 3794: string indices must be integers, not 'str'
2025-04-01 09:14:46,614 - ERROR - Error processing article 3795: string indices must be integers, not 'str'
2025-04-01 09:14:46,614 - ERROR - Error processing article 3796: string indices must be integers, not 'str'
2025-04-01 09:14:46,614 - ERROR - Error processing article 3797: string indices must be integers, not 'str'
2025-04-01 09:14:46,615 - ERROR - Error processing article 3798: string indices must be integers, not 'str'
2025-04-01 09:14:46,615 - ERROR - Error processing article 3799: string indices must be integers, not 'str'
2025-04-01 09:14:46,615 - INFO - Processed 3800/4459 articles
2025-04-01 09:14:46,615 - ERROR - Error processing article 3800: string indices must be integers, not 'str'
2025-04-01 09:14:46,616 - ERROR - Error processing article 3801: string indices must be integers, not 'str'
2025-04-01 09:14:46,616 - ERROR - Error processing article 3802: string indices must be integers, not 'str'
2025-04-01 09:14:46,616 - ERROR - Error processing article 3803: string indices must be integers, not 'str'
2025-04-01 09:14:46,616 - ERROR - Error processing article 3804: string indices must be integers, not 'str'
2025-04-01 09:14:46,616 - ERROR - Error processing article 3805: string indices must be integers, not 'str'
2025-04-01 09:14:46,616 - ERROR - Error processing article 3806: string indices must be integers, not 'str'
2025-04-01 09:14:46,617 - ERROR - Error processing article 3807: string indices must be integers, not 'str'
2025-04-01 09:14:46,617 - ERROR - Error processing article 3808: string indices must be integers, not 'str'
2025-04-01 09:14:46,618 - ERROR - Error processing article 3809: string indices must be integers, not 'str'
2025-04-01 09:14:46,618 - ERROR - Error processing article 3810: string indices must be integers, not 'str'
2025-04-01 09:14:46,618 - ERROR - Error processing article 3811: string indices must be integers, not 'str'
2025-04-01 09:14:46,618 - ERROR - Error processing article 3812: string indices must be integers, not 'str'
2025-04-01 09:14:46,619 - ERROR - Error processing article 3813: string indices must be integers, not 'str'
2025-04-01 09:14:46,619 - ERROR - Error processing article 3814: string indices must be integers, not 'str'
2025-04-01 09:14:46,619 - ERROR - Error processing article 3815: string indices must be integers, not 'str'
2025-04-01 09:14:46,619 - ERROR - Error processing article 3816: string indices must be integers, not 'str'
2025-04-01 09:14:46,619 - ERROR - Error processing article 3817: string indices must be integers, not 'str'
2025-04-01 09:14:46,619 - ERROR - Error processing article 3818: string indices must be integers, not 'str'
2025-04-01 09:14:46,620 - ERROR - Error processing article 3819: string indices must be integers, not 'str'
2025-04-01 09:14:46,620 - ERROR - Error processing article 3820: string indices must be integers, not 'str'
2025-04-01 09:14:46,620 - ERROR - Error processing article 3821: string indices must be integers, not 'str'
2025-04-01 09:14:46,620 - ERROR - Error processing article 3822: string indices must be integers, not 'str'
2025-04-01 09:14:46,620 - ERROR - Error processing article 3823: string indices must be integers, not 'str'
2025-04-01 09:14:46,620 - ERROR - Error processing article 3824: string indices must be integers, not 'str'
2025-04-01 09:14:46,621 - ERROR - Error processing article 3825: string indices must be integers, not 'str'
2025-04-01 09:14:46,621 - ERROR - Error processing article 3826: string indices must be integers, not 'str'
2025-04-01 09:14:46,621 - ERROR - Error processing article 3827: string indices must be integers, not 'str'
2025-04-01 09:14:46,621 - ERROR - Error processing article 3828: string indices must be integers, not 'str'
2025-04-01 09:14:46,621 - ERROR - Error processing article 3829: string indices must be integers, not 'str'
2025-04-01 09:14:46,621 - ERROR - Error processing article 3830: string indices must be integers, not 'str'
2025-04-01 09:14:46,622 - ERROR - Error processing article 3831: string indices must be integers, not 'str'
2025-04-01 09:14:46,622 - ERROR - Error processing article 3832: string indices must be integers, not 'str'
2025-04-01 09:14:46,622 - ERROR - Error processing article 3833: string indices must be integers, not 'str'
2025-04-01 09:14:46,622 - ERROR - Error processing article 3834: string indices must be integers, not 'str'
2025-04-01 09:14:46,622 - ERROR - Error processing article 3835: string indices must be integers, not 'str'
2025-04-01 09:14:46,622 - ERROR - Error processing article 3836: string indices must be integers, not 'str'
2025-04-01 09:14:46,624 - ERROR - Error processing article 3837: string indices must be integers, not 'str'
2025-04-01 09:14:46,624 - ERROR - Error processing article 3838: string indices must be integers, not 'str'
2025-04-01 09:14:46,624 - ERROR - Error processing article 3839: string indices must be integers, not 'str'
2025-04-01 09:14:46,624 - ERROR - Error processing article 3840: string indices must be integers, not 'str'
2025-04-01 09:14:46,624 - ERROR - Error processing article 3841: string indices must be integers, not 'str'
2025-04-01 09:14:46,624 - ERROR - Error processing article 3842: string indices must be integers, not 'str'
2025-04-01 09:14:46,624 - ERROR - Error processing article 3843: string indices must be integers, not 'str'
2025-04-01 09:14:46,624 - ERROR - Error processing article 3844: string indices must be integers, not 'str'
2025-04-01 09:14:46,625 - ERROR - Error processing article 3845: string indices must be integers, not 'str'
2025-04-01 09:14:46,625 - ERROR - Error processing article 3846: string indices must be integers, not 'str'
2025-04-01 09:14:46,626 - ERROR - Error processing article 3847: string indices must be integers, not 'str'
2025-04-01 09:14:46,626 - ERROR - Error processing article 3848: string indices must be integers, not 'str'
2025-04-01 09:14:46,626 - ERROR - Error processing article 3849: string indices must be integers, not 'str'
2025-04-01 09:14:46,626 - ERROR - Error processing article 3850: string indices must be integers, not 'str'
2025-04-01 09:14:46,626 - ERROR - Error processing article 3851: string indices must be integers, not 'str'
2025-04-01 09:14:46,626 - ERROR - Error processing article 3852: string indices must be integers, not 'str'
2025-04-01 09:14:46,627 - ERROR - Error processing article 3853: string indices must be integers, not 'str'
2025-04-01 09:14:46,627 - ERROR - Error processing article 3854: string indices must be integers, not 'str'
2025-04-01 09:14:46,627 - ERROR - Error processing article 3855: string indices must be integers, not 'str'
2025-04-01 09:14:46,627 - ERROR - Error processing article 3856: string indices must be integers, not 'str'
2025-04-01 09:14:46,627 - ERROR - Error processing article 3857: string indices must be integers, not 'str'
2025-04-01 09:14:46,627 - ERROR - Error processing article 3858: string indices must be integers, not 'str'
2025-04-01 09:14:46,628 - ERROR - Error processing article 3859: string indices must be integers, not 'str'
2025-04-01 09:14:46,628 - ERROR - Error processing article 3860: string indices must be integers, not 'str'
2025-04-01 09:14:46,628 - ERROR - Error processing article 3861: string indices must be integers, not 'str'
2025-04-01 09:14:46,628 - ERROR - Error processing article 3862: string indices must be integers, not 'str'
2025-04-01 09:14:46,628 - ERROR - Error processing article 3863: string indices must be integers, not 'str'
2025-04-01 09:14:46,629 - ERROR - Error processing article 3864: string indices must be integers, not 'str'
2025-04-01 09:14:46,629 - ERROR - Error processing article 3865: string indices must be integers, not 'str'
2025-04-01 09:14:46,629 - ERROR - Error processing article 3866: string indices must be integers, not 'str'
2025-04-01 09:14:46,629 - ERROR - Error processing article 3867: string indices must be integers, not 'str'
2025-04-01 09:14:46,629 - ERROR - Error processing article 3868: string indices must be integers, not 'str'
2025-04-01 09:14:46,629 - ERROR - Error processing article 3869: string indices must be integers, not 'str'
2025-04-01 09:14:46,630 - ERROR - Error processing article 3870: string indices must be integers, not 'str'
2025-04-01 09:14:46,630 - ERROR - Error processing article 3871: string indices must be integers, not 'str'
2025-04-01 09:14:46,630 - ERROR - Error processing article 3872: string indices must be integers, not 'str'
2025-04-01 09:14:46,630 - ERROR - Error processing article 3873: string indices must be integers, not 'str'
2025-04-01 09:14:46,630 - ERROR - Error processing article 3874: string indices must be integers, not 'str'
2025-04-01 09:14:46,630 - ERROR - Error processing article 3875: string indices must be integers, not 'str'
2025-04-01 09:14:46,632 - ERROR - Error processing article 3876: string indices must be integers, not 'str'
2025-04-01 09:14:46,632 - ERROR - Error processing article 3877: string indices must be integers, not 'str'
2025-04-01 09:14:46,632 - ERROR - Error processing article 3878: string indices must be integers, not 'str'
2025-04-01 09:14:46,632 - ERROR - Error processing article 3879: string indices must be integers, not 'str'
2025-04-01 09:14:46,633 - ERROR - Error processing article 3880: string indices must be integers, not 'str'
2025-04-01 09:14:46,633 - ERROR - Error processing article 3881: string indices must be integers, not 'str'
2025-04-01 09:14:46,633 - ERROR - Error processing article 3882: string indices must be integers, not 'str'
2025-04-01 09:14:46,633 - ERROR - Error processing article 3883: string indices must be integers, not 'str'
2025-04-01 09:14:46,634 - ERROR - Error processing article 3884: string indices must be integers, not 'str'
2025-04-01 09:14:46,634 - ERROR - Error processing article 3885: string indices must be integers, not 'str'
2025-04-01 09:14:46,634 - ERROR - Error processing article 3886: string indices must be integers, not 'str'
2025-04-01 09:14:46,634 - ERROR - Error processing article 3887: string indices must be integers, not 'str'
2025-04-01 09:14:46,634 - ERROR - Error processing article 3888: string indices must be integers, not 'str'
2025-04-01 09:14:46,635 - ERROR - Error processing article 3889: string indices must be integers, not 'str'
2025-04-01 09:14:46,635 - ERROR - Error processing article 3890: string indices must be integers, not 'str'
2025-04-01 09:14:46,635 - ERROR - Error processing article 3891: string indices must be integers, not 'str'
2025-04-01 09:14:46,635 - ERROR - Error processing article 3892: string indices must be integers, not 'str'
2025-04-01 09:14:46,635 - ERROR - Error processing article 3893: string indices must be integers, not 'str'
2025-04-01 09:14:46,635 - ERROR - Error processing article 3894: string indices must be integers, not 'str'
2025-04-01 09:14:46,636 - ERROR - Error processing article 3895: string indices must be integers, not 'str'
2025-04-01 09:14:46,636 - ERROR - Error processing article 3896: string indices must be integers, not 'str'
2025-04-01 09:14:46,636 - ERROR - Error processing article 3897: string indices must be integers, not 'str'
2025-04-01 09:14:46,636 - ERROR - Error processing article 3898: string indices must be integers, not 'str'
2025-04-01 09:14:46,636 - ERROR - Error processing article 3899: string indices must be integers, not 'str'
2025-04-01 09:14:46,637 - INFO - Processed 3900/4459 articles
2025-04-01 09:14:46,637 - ERROR - Error processing article 3900: string indices must be integers, not 'str'
2025-04-01 09:14:46,637 - ERROR - Error processing article 3901: string indices must be integers, not 'str'
2025-04-01 09:14:46,637 - ERROR - Error processing article 3902: string indices must be integers, not 'str'
2025-04-01 09:14:46,637 - ERROR - Error processing article 3903: string indices must be integers, not 'str'
2025-04-01 09:14:46,638 - ERROR - Error processing article 3904: string indices must be integers, not 'str'
2025-04-01 09:14:46,638 - ERROR - Error processing article 3905: string indices must be integers, not 'str'
2025-04-01 09:14:46,638 - ERROR - Error processing article 3906: string indices must be integers, not 'str'
2025-04-01 09:14:46,638 - ERROR - Error processing article 3907: string indices must be integers, not 'str'
2025-04-01 09:14:46,638 - ERROR - Error processing article 3908: string indices must be integers, not 'str'
2025-04-01 09:14:46,639 - ERROR - Error processing article 3909: string indices must be integers, not 'str'
2025-04-01 09:14:46,639 - ERROR - Error processing article 3910: string indices must be integers, not 'str'
2025-04-01 09:14:46,639 - ERROR - Error processing article 3911: string indices must be integers, not 'str'
2025-04-01 09:14:46,639 - ERROR - Error processing article 3912: string indices must be integers, not 'str'
2025-04-01 09:14:46,639 - ERROR - Error processing article 3913: string indices must be integers, not 'str'
2025-04-01 09:14:46,640 - ERROR - Error processing article 3914: string indices must be integers, not 'str'
2025-04-01 09:14:46,640 - ERROR - Error processing article 3915: string indices must be integers, not 'str'
2025-04-01 09:14:46,640 - ERROR - Error processing article 3916: string indices must be integers, not 'str'
2025-04-01 09:14:46,640 - ERROR - Error processing article 3917: string indices must be integers, not 'str'
2025-04-01 09:14:46,640 - ERROR - Error processing article 3918: string indices must be integers, not 'str'
2025-04-01 09:14:46,640 - ERROR - Error processing article 3919: string indices must be integers, not 'str'
2025-04-01 09:14:46,640 - ERROR - Error processing article 3920: string indices must be integers, not 'str'
2025-04-01 09:14:46,641 - ERROR - Error processing article 3921: string indices must be integers, not 'str'
2025-04-01 09:14:46,641 - ERROR - Error processing article 3922: string indices must be integers, not 'str'
2025-04-01 09:14:46,641 - ERROR - Error processing article 3923: string indices must be integers, not 'str'
2025-04-01 09:14:46,641 - ERROR - Error processing article 3924: string indices must be integers, not 'str'
2025-04-01 09:14:46,641 - ERROR - Error processing article 3925: string indices must be integers, not 'str'
2025-04-01 09:14:46,642 - ERROR - Error processing article 3926: string indices must be integers, not 'str'
2025-04-01 09:14:46,642 - ERROR - Error processing article 3927: string indices must be integers, not 'str'
2025-04-01 09:14:46,642 - ERROR - Error processing article 3928: string indices must be integers, not 'str'
2025-04-01 09:14:46,642 - ERROR - Error processing article 3929: string indices must be integers, not 'str'
2025-04-01 09:14:46,642 - ERROR - Error processing article 3930: string indices must be integers, not 'str'
2025-04-01 09:14:46,642 - ERROR - Error processing article 3931: string indices must be integers, not 'str'
2025-04-01 09:14:46,644 - ERROR - Error processing article 3932: string indices must be integers, not 'str'
2025-04-01 09:14:46,644 - ERROR - Error processing article 3933: string indices must be integers, not 'str'
2025-04-01 09:14:46,644 - ERROR - Error processing article 3934: string indices must be integers, not 'str'
2025-04-01 09:14:46,644 - ERROR - Error processing article 3935: string indices must be integers, not 'str'
2025-04-01 09:14:46,644 - ERROR - Error processing article 3936: string indices must be integers, not 'str'
2025-04-01 09:14:46,644 - ERROR - Error processing article 3937: string indices must be integers, not 'str'
2025-04-01 09:14:46,644 - ERROR - Error processing article 3938: string indices must be integers, not 'str'
2025-04-01 09:14:46,645 - ERROR - Error processing article 3939: string indices must be integers, not 'str'
2025-04-01 09:14:46,645 - ERROR - Error processing article 3940: string indices must be integers, not 'str'
2025-04-01 09:14:46,645 - ERROR - Error processing article 3941: string indices must be integers, not 'str'
2025-04-01 09:14:46,645 - ERROR - Error processing article 3942: string indices must be integers, not 'str'
2025-04-01 09:14:46,646 - ERROR - Error processing article 3943: string indices must be integers, not 'str'
2025-04-01 09:14:46,646 - ERROR - Error processing article 3944: string indices must be integers, not 'str'
2025-04-01 09:14:46,646 - ERROR - Error processing article 3945: string indices must be integers, not 'str'
2025-04-01 09:14:46,646 - ERROR - Error processing article 3946: string indices must be integers, not 'str'
2025-04-01 09:14:46,646 - ERROR - Error processing article 3947: string indices must be integers, not 'str'
2025-04-01 09:14:46,647 - ERROR - Error processing article 3948: string indices must be integers, not 'str'
2025-04-01 09:14:46,647 - ERROR - Error processing article 3949: string indices must be integers, not 'str'
2025-04-01 09:14:46,647 - ERROR - Error processing article 3950: string indices must be integers, not 'str'
2025-04-01 09:14:46,647 - ERROR - Error processing article 3951: string indices must be integers, not 'str'
2025-04-01 09:14:46,648 - ERROR - Error processing article 3952: string indices must be integers, not 'str'
2025-04-01 09:14:46,648 - ERROR - Error processing article 3953: string indices must be integers, not 'str'
2025-04-01 09:14:46,648 - ERROR - Error processing article 3954: string indices must be integers, not 'str'
2025-04-01 09:14:46,648 - ERROR - Error processing article 3955: string indices must be integers, not 'str'
2025-04-01 09:14:46,648 - ERROR - Error processing article 3956: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3957: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3958: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3959: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3960: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3961: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3962: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3963: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3964: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3965: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3966: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3967: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3968: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3969: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3970: string indices must be integers, not 'str'
2025-04-01 09:14:46,649 - ERROR - Error processing article 3971: string indices must be integers, not 'str'
2025-04-01 09:14:46,652 - ERROR - Error processing article 3972: string indices must be integers, not 'str'
2025-04-01 09:14:46,652 - ERROR - Error processing article 3973: string indices must be integers, not 'str'
2025-04-01 09:14:46,652 - ERROR - Error processing article 3974: string indices must be integers, not 'str'
2025-04-01 09:14:46,652 - ERROR - Error processing article 3975: string indices must be integers, not 'str'
2025-04-01 09:14:46,652 - ERROR - Error processing article 3976: string indices must be integers, not 'str'
2025-04-01 09:14:46,652 - ERROR - Error processing article 3977: string indices must be integers, not 'str'
2025-04-01 09:14:46,652 - ERROR - Error processing article 3978: string indices must be integers, not 'str'
2025-04-01 09:14:46,653 - ERROR - Error processing article 3979: string indices must be integers, not 'str'
2025-04-01 09:14:46,653 - ERROR - Error processing article 3980: string indices must be integers, not 'str'
2025-04-01 09:14:46,653 - ERROR - Error processing article 3981: string indices must be integers, not 'str'
2025-04-01 09:14:46,653 - ERROR - Error processing article 3982: string indices must be integers, not 'str'
2025-04-01 09:14:46,653 - ERROR - Error processing article 3983: string indices must be integers, not 'str'
2025-04-01 09:14:46,653 - ERROR - Error processing article 3984: string indices must be integers, not 'str'
2025-04-01 09:14:46,654 - ERROR - Error processing article 3985: string indices must be integers, not 'str'
2025-04-01 09:14:46,654 - ERROR - Error processing article 3986: string indices must be integers, not 'str'
2025-04-01 09:14:46,654 - ERROR - Error processing article 3987: string indices must be integers, not 'str'
2025-04-01 09:14:46,654 - ERROR - Error processing article 3988: string indices must be integers, not 'str'
2025-04-01 09:14:46,654 - ERROR - Error processing article 3989: string indices must be integers, not 'str'
2025-04-01 09:14:46,655 - ERROR - Error processing article 3990: string indices must be integers, not 'str'
2025-04-01 09:14:46,655 - ERROR - Error processing article 3991: string indices must be integers, not 'str'
2025-04-01 09:14:46,655 - ERROR - Error processing article 3992: string indices must be integers, not 'str'
2025-04-01 09:14:46,655 - ERROR - Error processing article 3993: string indices must be integers, not 'str'
2025-04-01 09:14:46,655 - ERROR - Error processing article 3994: string indices must be integers, not 'str'
2025-04-01 09:14:46,656 - ERROR - Error processing article 3995: string indices must be integers, not 'str'
2025-04-01 09:14:46,656 - ERROR - Error processing article 3996: string indices must be integers, not 'str'
2025-04-01 09:14:46,656 - ERROR - Error processing article 3997: string indices must be integers, not 'str'
2025-04-01 09:14:46,656 - ERROR - Error processing article 3998: string indices must be integers, not 'str'
2025-04-01 09:14:46,656 - ERROR - Error processing article 3999: string indices must be integers, not 'str'
2025-04-01 09:14:46,656 - INFO - Processed 4000/4459 articles
2025-04-01 09:14:46,656 - ERROR - Error processing article 4000: string indices must be integers, not 'str'
2025-04-01 09:14:46,656 - ERROR - Error processing article 4001: string indices must be integers, not 'str'
2025-04-01 09:14:46,656 - ERROR - Error processing article 4002: string indices must be integers, not 'str'
2025-04-01 09:14:46,656 - ERROR - Error processing article 4003: string indices must be integers, not 'str'
2025-04-01 09:14:46,659 - ERROR - Error processing article 4004: string indices must be integers, not 'str'
2025-04-01 09:14:46,659 - ERROR - Error processing article 4005: string indices must be integers, not 'str'
2025-04-01 09:14:46,659 - ERROR - Error processing article 4006: string indices must be integers, not 'str'
2025-04-01 09:14:46,659 - ERROR - Error processing article 4007: string indices must be integers, not 'str'
2025-04-01 09:14:46,659 - ERROR - Error processing article 4008: string indices must be integers, not 'str'
2025-04-01 09:14:46,660 - ERROR - Error processing article 4009: string indices must be integers, not 'str'
2025-04-01 09:14:46,660 - ERROR - Error processing article 4010: string indices must be integers, not 'str'
2025-04-01 09:14:46,660 - ERROR - Error processing article 4011: string indices must be integers, not 'str'
2025-04-01 09:14:46,660 - ERROR - Error processing article 4012: string indices must be integers, not 'str'
2025-04-01 09:14:46,660 - ERROR - Error processing article 4013: string indices must be integers, not 'str'
2025-04-01 09:14:46,660 - ERROR - Error processing article 4014: string indices must be integers, not 'str'
2025-04-01 09:14:46,660 - ERROR - Error processing article 4015: string indices must be integers, not 'str'
2025-04-01 09:14:46,660 - ERROR - Error processing article 4016: string indices must be integers, not 'str'
2025-04-01 09:14:46,662 - ERROR - Error processing article 4017: string indices must be integers, not 'str'
2025-04-01 09:14:46,662 - ERROR - Error processing article 4018: string indices must be integers, not 'str'
2025-04-01 09:14:46,662 - ERROR - Error processing article 4019: string indices must be integers, not 'str'
